Country,Year-Month,New_Confirmed,New_Deaths,New_Recovered,Total_Confirmed(new+previous)
Bosnia and Herzegovina,01-04-2021,28835,1952,28731,198461
Bosnia and Herzegovina,01-05-2021,5551,702,15858,204012
Bosnia and Herzegovina,01-06-2021,1010,412,8225,205022
Bosnia and Herzegovina,01-07-2021,633,33,6063,205655
Bosnia and Herzegovina,01-08-2021,8198,116,341,213853
Bosnia and Herzegovina,01-09-2021,20922,803,0,234775
Bosnia and Herzegovina,01-10-2021,17983,889,0,252758
Bosnia and Herzegovina,01-11-2021,22307,1091,0,275065
Bosnia and Herzegovina,01-12-2021,16248,856,0,291313
Bosnia and Herzegovina,01-01-2022,56154,1005,0,347467
Bosnia and Herzegovina,01-02-2022,23735,1012,0,371202
Bosnia and Herzegovina,01-03-2022,4238,254,0,375440
Bosnia and Herzegovina,01-04-2022,997,36,0,376437
Botswana,01-01-2020,0,0,0,0
Botswana,01-02-2020,0,0,0,0
Botswana,01-03-2020,4,1,0,4
Botswana,01-04-2020,19,0,5,23
Botswana,01-05-2020,12,0,15,35
Botswana,01-06-2020,192,0,8,227
Botswana,01-07-2020,577,1,35,804
Botswana,01-08-2020,829,4,161,1633
Botswana,01-09-2020,1539,10,486,3172
Botswana,01-10-2020,3470,8,3966,6642
Botswana,01-11-2020,4100,10,3236,10742
Botswana,01-12-2020,4063,8,4224,14805
Botswana,01-01-2021,6488,92,5062,21293
Botswana,01-02-2021,7078,176,6046,28371
Botswana,01-03-2021,11477,258,13714,39848
Botswana,01-04-2021,7086,144,8002,46934
Botswana,01-05-2021,8039,137,6299,54973
Botswana,01-06-2021,14707,276,12673,69680
Botswana,01-07-2021,37010,444,31391,106690
Botswana,01-08-2021,50237,692,1641,156927
Botswana,01-09-2021,22293,107,0,179220
Botswana,01-10-2021,7374,38,0,186594
Botswana,01-11-2021,8474,12,0,195068
Botswana,01-12-2021,24441,26,0,219509
Botswana,01-01-2022,33527,137,0,253036
Botswana,01-02-2022,10914,38,0,263950
Botswana,01-03-2022,41576,67,0,305526
Botswana,01-04-2022,333,2,0,305859
Brazil,01-01-2020,0,0,0,0
Brazil,01-02-2020,2,0,0,2
Brazil,01-03-2020,5715,201,127,5717
Brazil,01-04-2020,81470,5805,35808,87187
Brazil,01-05-2020,428950,23361,170620,516137
Brazil,01-06-2020,916328,30425,581763,1412669
Brazil,01-07-2020,1257782,32936,1220536,2670451
Brazil,01-08-2020,1244378,28890,1259737,3914829
Brazil,01-09-2020,902536,22460,1006183,4817365
Brazil,01-10-2020,720398,15894,730387,5537763
Brazil,01-11-2020,804202,13296,592641,6341965
Brazil,01-12-2020,1339067,21804,1251042,7681032
Brazil,01-01-2021,1527489,29576,1327529,9208521
Brazil,01-02-2021,1349570,30531,1205943,10558091
Brazil,01-03-2021,2205301,66959,1799055,12763392
Brazil,01-04-2021,1911712,82392,1810580,14675104
Brazil,01-05-2021,1882784,58714,1594058,16557888
Brazil,01-06-2021,2012408,55244,1713249,18570296
Brazil,01-07-2021,1351850,38188,1471970,19922146
Brazil,01-08-2021,863050,24088,0,20785196
Brazil,01-09-2021,647166,16268,0,21432362
Brazil,01-10-2021,382263,11050,0,21814625
Brazil,01-11-2021,285518,6903,0,22100143
Brazil,01-12-2021,191696,4349,0,22291839
Brazil,01-01-2022,3171691,8255,0,25463530
Brazil,01-02-2022,3333041,22087,0,28796571
Brazil,01-03-2022,1155099,10346,0,29951670
Brazil,01-04-2022,298407,2163,0,30250077
Brunei,01-01-2020,0,0,0,0
Brunei,01-02-2020,0,0,0,0
Brunei,01-03-2020,129,1,45,129
Brunei,01-04-2020,9,0,79,138
Brunei,01-05-2020,3,1,14,141
Brunei,01-06-2020,0,1,0,141
Brunei,01-07-2020,0,0,0,141
Brunei,01-08-2020,3,0,1,144
Brunei,01-09-2020,2,0,3,146
Brunei,01-10-2020,2,0,1,148
Brunei,01-11-2020,2,0,2,150
Brunei,01-12-2020,7,0,4,157
Brunei,01-01-2021,23,0,21,180
Brunei,01-02-2021,6,0,11,186
Brunei,01-03-2021,26,0,13,212
Brunei,01-04-2021,12,0,21,224
Brunei,01-05-2021,18,0,13,242
Brunei,01-06-2021,18,0,20,260
Brunei,01-07-2021,77,0,32,337
Brunei,01-08-2021,2375,6,0,2712
Brunei,01-09-2021,4404,33,0,7116
Brunei,01-10-2021,6014,46,0,13130
Brunei,01-11-2021,1928,9,0,15058
Brunei,01-12-2021,430,1,0,15470
Brunei,01-01-2022,1006,0,0,16476
Brunei,01-02-2022,47066,27,0,63542
Brunei,01-03-2022,70870,83,0,134412
Brunei,01-04-2022,5435,9,0,139847
Bulgaria,01-01-2020,0,0,0,0
Bulgaria,01-02-2020,0,0,0,0
Bulgaria,01-03-2020,399,8,17,399
Bulgaria,01-04-2020,1107,58,249,1506
Bulgaria,01-05-2020,1007,74,808,2513
Bulgaria,01-06-2020,2476,90,1602,4989
Bulgaria,01-07-2020,6701,153,3643,11690
Bulgaria,01-08-2020,4576,246,5164,16266
Bulgaria,01-09-2020,4567,196,3151,20833
Bulgaria,01-10-2020,32011,454,5411,52844
Bulgaria,01-11-2020,92456,2756,30520,145300
Bulgaria,01-12-2020,56966,3541,68962,202266
Bulgaria,01-01-2021,16482,1469,67525,218748
Bulgaria,01-02-2021,28290,1146,18493,247038
Bulgaria,01-03-2021,95595,3006,54016,342633
Bulgaria,01-04-2021,61747,3202,79973,404380
Bulgaria,01-05-2021,14197,1301,42649,418577
Bulgaria,01-06-2021,3252,361,12474,421829
Bulgaria,01-07-2021,3225,152,3888,425054
Bulgaria,01-08-2021,30688,683,176,455742
Bulgaria,01-09-2021,46420,1986,0,502162
Bulgaria,01-10-2021,100330,3117,0,602492
Bulgaria,01-11-2021,92565,4454,0,695057
Bulgaria,01-12-2021,52051,2502,0,747108
Bulgaria,01-01-2022,204857,2363,0,951965
Bulgaria,01-02-2022,139314,2263,0,1091279
Bulgaria,01-03-2022,47644,948,0,1138923
Bulgaria,01-04-2022,10302,253,0,1149225
Burkina Faso,01-01-2020,0,0,0,0
Burkina Faso,01-02-2020,0,0,0,0
Burkina Faso,01-03-2020,261,14,32,261
Burkina Faso,01-04-2020,384,29,474,645
Burkina Faso,01-05-2020,202,10,214,847
Burkina Faso,01-06-2020,115,0,118,962
Burkina Faso,01-07-2020,144,0,97,1106
Burkina Faso,01-08-2020,262,2,123,1368
Burkina Faso,01-09-2020,688,3,277,2056
Burkina Faso,01-10-2020,444,9,915,2500
Burkina Faso,01-11-2020,386,1,343,2886
Burkina Faso,01-12-2020,3821,17,2507,6707
Burkina Faso,01-01-2021,3975,35,4153,10682
Burkina Faso,01-02-2021,1300,22,2240,11982
Burkina Faso,01-03-2021,735,4,892,12717
Burkina Faso,01-04-2021,593,11,658,13310
Burkina Faso,01-05-2021,124,9,212,13434
Burkina Faso,01-06-2021,45,2,46,13479
Burkina Faso,01-07-2021,94,1,68,13573
Burkina Faso,01-08-2021,204,2,16,13777
Burkina Faso,01-09-2021,466,13,0,14243
Burkina Faso,01-10-2021,550,30,0,14793
Burkina Faso,01-11-2021,1207,72,0,16000
Burkina Faso,01-12-2021,1632,32,0,17632
Burkina Faso,01-01-2022,2992,48,0,20624
Burkina Faso,01-02-2022,127,9,0,20751
Burkina Faso,01-03-2022,102,7,0,20853
Burkina Faso,01-04-2022,12,1,0,20865
Burundi,01-01-2020,0,0,0,0
Burundi,01-02-2020,0,0,0,0
Burundi,01-03-2020,2,0,0,2
Burundi,01-04-2020,9,1,4,11
Burundi,01-05-2020,52,0,29,63
Burundi,01-06-2020,107,0,82,170
Burundi,01-07-2020,217,0,189,387
Burundi,01-08-2020,58,0,53,445
Burundi,01-09-2020,63,0,115,508
Burundi,01-10-2020,77,0,39,585
Burundi,01-11-2020,103,0,64,688
Burundi,01-12-2020,130,1,112,818
Burundi,01-01-2021,814,0,86,1632
Burundi,01-02-2021,577,1,0,2209
Burundi,01-03-2021,601,3,0,2810
Burundi,01-04-2021,1185,0,0,3995
Burundi,01-05-2021,795,0,0,4790
Burundi,01-06-2021,662,2,0,5452
Burundi,01-07-2021,1628,1,0,7080
Burundi,01-08-2021,4914,29,0,11994
Burundi,01-09-2021,5734,0,0,17728
Burundi,01-10-2021,2311,0,0,20039
Burundi,01-11-2021,376,0,0,20415
Burundi,01-12-2021,6951,0,0,27366
Burundi,01-01-2022,10066,0,0,37432
Burundi,01-02-2022,695,0,0,38127
Burundi,01-03-2022,382,0,0,38509
Burundi,01-04-2022,213,0,0,38722
Cabo Verde,01-01-2020,0,0,0,0
Cabo Verde,01-02-2020,0,0,0,0
Cabo Verde,01-03-2020,6,1,0,6
Cabo Verde,01-04-2020,115,0,4,121
Cabo Verde,01-05-2020,314,3,189,435
Cabo Verde,01-06-2020,792,11,436,1227
Cabo Verde,01-07-2020,1224,8,1195,2451
Cabo Verde,01-08-2020,1433,17,1092,3884
Cabo Verde,01-09-2020,2140,20,2361,6024
Cabo Verde,01-10-2020,2769,35,2704,8793
Cabo Verde,01-11-2020,1968,10,2348,10761
Cabo Verde,01-12-2020,1079,8,1230,11840
Cabo Verde,01-01-2021,2230,21,1585,14070
Cabo Verde,01-02-2021,1330,13,1670,15400
Cabo Verde,01-03-2021,2070,21,1463,17470
Cabo Verde,01-04-2021,6412,49,4288,23882
Cabo Verde,01-05-2021,6557,47,8145,30439
Cabo Verde,01-06-2021,2018,22,2855,32457
Cabo Verde,01-07-2021,1334,12,1446,33791
Cabo Verde,01-08-2021,1563,15,162,35354
Cabo Verde,01-09-2021,2222,26,0,37576
Cabo Verde,01-10-2021,639,10,0,38215
Cabo Verde,01-11-2021,155,1,0,38370
Cabo Verde,01-12-2021,3362,3,0,41732
Cabo Verde,01-01-2022,13963,44,0,55695
Cabo Verde,01-02-2022,191,5,0,55886
Cabo Verde,01-03-2022,66,0,0,55952
Cabo Verde,01-04-2022,36,0,0,55988
Cambodia,01-01-2020,1,0,0,1
Cambodia,01-02-2020,0,0,1,1
Cambodia,01-03-2020,108,0,22,109
Cambodia,01-04-2020,13,0,97,122
Cambodia,01-05-2020,3,0,4,125
Cambodia,01-06-2020,16,0,7,141
Cambodia,01-07-2020,98,0,34,239
Cambodia,01-08-2020,35,0,102,274
Cambodia,01-09-2020,3,0,9,277
Cambodia,01-10-2020,14,0,8,291
Cambodia,01-11-2020,35,0,21,326
Cambodia,01-12-2020,52,0,58,378
Cambodia,01-01-2021,88,0,81,466
Cambodia,01-02-2021,354,0,34,820
Cambodia,01-03-2021,1620,11,714,2440
Cambodia,01-04-2021,10962,82,3961,13402
Cambodia,01-05-2021,16692,121,17484,30094
Cambodia,01-06-2021,20291,388,21507,50385
Cambodia,01-07-2021,26858,795,25853,77243
Cambodia,01-08-2021,15812,506,2807,93055
Cambodia,01-09-2021,19596,416,0,112651
Cambodia,01-10-2021,5871,469,0,118522
Cambodia,01-11-2021,1612,152,0,120134
Cambodia,01-12-2021,359,72,0,120493
Cambodia,01-01-2022,862,3,0,121355
Cambodia,01-02-2022,8921,17,0,130276
Cambodia,01-03-2022,5349,22,0,135625
Cambodia,01-04-2022,419,1,0,136044
Cameroon,01-01-2020,0,0,0,0
Cameroon,01-02-2020,0,0,0,0
Cameroon,01-03-2020,193,6,5,193
Cameroon,01-04-2020,1639,55,930,1832
Cameroon,01-05-2020,4072,130,2634,5904
Cameroon,01-06-2020,6688,122,6532,12592
Cameroon,01-07-2020,4663,78,5220,17255
Cameroon,01-08-2020,1887,20,2331,19142
Cameroon,01-09-2020,1696,7,1789,20838
Cameroon,01-10-2020,955,8,677,21793
Cameroon,01-11-2020,2652,11,2060,24445
Cameroon,01-12-2020,1832,11,2715,26277
Cameroon,01-01-2021,3340,14,3153,29617
Cameroon,01-02-2021,6097,89,4549,35714
Cameroon,01-03-2021,11955,170,2667,47669
Cameroon,01-04-2021,24581,386,0,72250
Cameroon,01-05-2021,6679,168,0,78929
Cameroon,01-06-2021,1929,49,0,80858
Cameroon,01-07-2021,1206,10,0,82064
Cameroon,01-08-2021,1361,16,0,83425
Cameroon,01-09-2021,8878,109,0,92303
Cameroon,01-10-2021,10196,227,0,102499
Cameroon,01-11-2021,4295,105,0,106794
Cameroon,01-12-2021,2573,60,0,109367
Cameroon,01-01-2022,7351,29,0,116718
Cameroon,01-02-2022,2522,43,0,119240
Cameroon,01-03-2022,304,4,0,119544
Cameroon,01-04-2022,236,0,0,119780
Canada,01-01-2020,4,0,0,4
Canada,01-02-2020,29,0,6,33
Canada,01-03-2020,10678,303,1586,10711
Canada,01-04-2020,46503,4720,20100,57214
Canada,01-05-2020,34853,3319,27789,92067
Canada,01-06-2020,12541,618,19907,104608
Canada,01-07-2020,12278,200,33786,116886
Canada,01-08-2020,12708,145,13114,129594
Canada,01-09-2020,32966,252,21161,162560
Canada,01-10-2020,75284,924,64880,237844
Canada,01-11-2020,145624,2203,105643,383468
Canada,01-12-2020,206781,4001,189043,590249
Canada,01-01-2021,192667,4187,217061,782916
Canada,01-02-2021,87111,1587,112394,870027
Canada,01-03-2021,120640,1100,99161,990667
Canada,01-04-2021,239869,1560,206656,1230536
Canada,01-05-2021,156556,1069,206284,1387092
Canada,01-06-2021,32656,459,57966,1419748
Canada,01-07-2021,15219,201,14620,1434967
Canada,01-08-2021,69323,277,1864,1504290
Canada,01-09-2021,124736,854,0,1629026
Canada,01-10-2021,91140,1070,0,1720166
Canada,01-11-2021,78029,756,0,1798195
Canada,01-12-2021,425540,765,0,2223735
Canada,01-01-2022,849919,4044,0,3073654
Canada,01-02-2022,228746,2074,0,3302400
Canada,01-03-2022,187510,1252,0,3489910
Canada,01-04-2022,152084,730,0,3633948
Central African Republic,01-01-2020,0,0,0,0
Central African Republic,01-02-2020,0,0,0,0
Central African Republic,01-03-2020,3,0,0,3
Central African Republic,01-04-2020,47,0,10,50
Central African Republic,01-05-2020,961,2,13,1011
Central African Republic,01-06-2020,2734,45,764,3745
Central African Republic,01-07-2020,863,12,819,4608
Central African Republic,01-08-2020,103,3,184,4711
Central African Republic,01-09-2020,118,0,124,4829
Central African Republic,01-10-2020,37,0,10,4866
Central African Republic,01-11-2020,47,1,0,4913
Central African Republic,01-12-2020,50,0,0,4963
Central African Republic,01-01-2021,18,0,2961,4981
Central African Republic,01-02-2021,23,0,35,5004
Central African Republic,01-03-2021,157,4,37,5161
Central African Republic,01-04-2021,1250,21,155,6411
Central African Republic,01-05-2021,680,10,1747,7091
Central African Republic,01-06-2021,50,0,0,7141
Central African Republic,01-07-2021,10,0,0,7151
Central African Republic,01-08-2021,4145,2,0,11296
Central African Republic,01-09-2021,75,0,0,11371
Central African Republic,01-10-2021,147,0,0,11518
Central African Republic,01-11-2021,190,1,0,11708
Central African Republic,01-12-2021,455,0,0,12163
Central African Republic,01-01-2022,1756,9,0,13919
Central African Republic,01-02-2022,306,3,0,14225
Central African Republic,01-03-2022,424,0,0,14649
Central African Republic,01-04-2022,0,0,0,14649
Chad,01-01-2020,0,0,0,0
Chad,01-02-2020,0,0,0,0
Chad,01-03-2020,7,0,0,7
Chad,01-04-2020,66,5,33,73
Chad,01-05-2020,705,60,458,778
Chad,01-06-2020,88,9,290,866
Chad,01-07-2020,70,1,32,936
Chad,01-08-2020,77,2,67,1013
Chad,01-09-2020,187,8,127,1200
Chad,01-10-2020,283,13,307,1483
Chad,01-11-2020,205,3,211,1688
Chad,01-12-2020,425,3,179,2113
Chad,01-01-2021,1263,14,760,3376
Chad,01-02-2021,597,22,1011,3973
Chad,01-03-2021,560,24,665,4533
Chad,01-04-2021,284,6,283,4817
Chad,01-05-2021,114,3,323,4931
Chad,01-06-2021,20,1,23,4951
Chad,01-07-2021,22,0,23,4973
Chad,01-08-2021,19,0,4,4992
Chad,01-09-2021,46,0,0,5038
Chad,01-10-2021,31,0,0,5069
Chad,01-11-2021,38,1,0,5107
Chad,01-12-2021,596,6,0,5703
Chad,01-01-2022,1452,9,0,7155
Chad,01-02-2022,100,0,0,7255
Chad,01-03-2022,55,1,0,7310
Chad,01-04-2022,68,1,0,7378
Chile,01-01-2020,0,0,0,0
Chile,01-02-2020,2,0,0,2
Chile,01-03-2020,2842,12,156,2844
Chile,01-04-2020,14858,215,8424,17702
Chile,01-05-2020,105848,827,34147,123550
Chile,01-06-2020,155843,4634,198502,279393
Chile,01-07-2020,76274,3769,87098,355667
Chile,01-08-2020,56059,1832,55552,411726
Chile,01-09-2020,51265,1452,52710,462991
Chile,01-10-2020,47265,1466,50053,510256
Chile,01-11-2020,41487,1203,39962,551743
Chile,01-12-2020,57230,1198,50778,608973
Chile,01-01-2021,118136,1844,104599,727109
Chile,01-02-2021,97516,2120,98549,824625
Chile,01-03-2021,170913,2563,150740,995538
Chile,01-04-2021,202707,3218,198077,1198245
Chile,01-05-2021,186101,2947,179693,1384346
Chile,01-06-2021,171556,3245,189752,1555902
Chile,01-07-2021,59869,2903,71700,1615771
Chile,01-08-2021,22904,1489,4885,1638675
Chile,01-09-2021,15589,531,0,1654264
Chile,01-10-2021,40784,502,0,1695048
Chile,01-11-2021,67703,589,0,1762751
Chile,01-12-2021,43743,769,0,1806494
Chile,01-01-2022,359490,606,0,2165984
Chile,01-02-2022,895035,2632,0,3061019
Chile,01-03-2022,409917,14227,0,3470936
Chile,01-04-2022,57690,651,0,3528626
China,01-01-2020,9802,213,214,9802
China,01-02-2020,69554,2624,39106,79356
China,01-03-2020,4430,472,36886,83786
China,01-04-2020,3042,1328,3166,86828
China,01-05-2020,688,1,866,87496
China,01-06-2020,815,3,243,88311
China,01-07-2020,3189,20,1155,91500
China,01-08-2020,2810,62,3807,94310
China,01-09-2020,1226,16,866,95536
China,01-10-2020,1617,0,675,97153
China,01-11-2020,2092,4,882,99245
China,01-12-2020,3326,39,2906,102571
China,01-01-2021,5256,35,2856,107827
China,01-02-2021,1170,18,2870,108997
China,01-03-2021,1112,6,888,110109
China,01-04-2021,1181,4,638,111290
China,01-05-2021,996,1,595,112286
China,01-06-2021,1291,1,629,113577
China,01-07-2021,1764,4,791,115341
China,01-08-2021,2609,0,109,117950
China,01-09-2021,1776,1,0,119726
China,01-10-2021,1670,0,0,121396
China,01-11-2021,2242,0,0,123638
China,01-12-2021,4258,0,0,127896
China,01-01-2022,6449,0,0,134345
China,01-02-2022,266224,531,0,400569
China,01-03-2022,984926,7083,0,1385495
China,01-04-2022,374716,1285,0,1760211
Colombia,01-01-2020,0,0,0,0
Colombia,01-02-2020,0,0,0,0
Colombia,01-03-2020,906,16,31,906
Colombia,01-04-2020,5601,277,1408,6507
Colombia,01-05-2020,22876,646,5593,29383
Colombia,01-06-2020,68463,2395,32989,97846
Colombia,01-07-2020,197662,6771,114366,295508
Colombia,01-08-2020,319586,9557,305073,615094
Colombia,01-09-2020,214585,6336,284193,829679
Colombia,01-10-2020,244505,5316,225577,1074184
Colombia,01-11-2020,242622,5452,307410,1316806
Colombia,01-12-2020,325969,6447,297930,1642775
Colombia,01-01-2021,452109,10770,429903,2094884
Colombia,01-02-2021,156806,5783,209927,2251690
Colombia,01-03-2021,154687,3656,137266,2406377
Colombia,01-04-2021,453347,10298,383793,2859724
Colombia,01-05-2021,546732,15054,500265,3406456
Colombia,01-06-2021,834526,17770,766583,4240982
Colombia,01-07-2021,544338,14179,642363,4785320
Colombia,01-08-2021,123766,4222,36835,4909086
Colombia,01-09-2021,48191,1354,0,4957277
Colombia,01-10-2021,45110,982,0,5002387
Colombia,01-11-2021,67257,1247,0,5069644
Colombia,01-12-2021,87796,1414,0,5157440
Colombia,01-01-2022,729821,4358,0,5887261
Colombia,01-02-2022,177322,4467,0,6064583
Colombia,01-03-2022,20333,854,0,6084916
Colombia,01-04-2022,4624,124,0,6089540
Comoros,01-01-2020,0,0,0,0
Comoros,01-02-2020,0,0,0,0
Comoros,01-03-2020,0,0,0,0
Comoros,01-04-2020,1,0,0,1
Comoros,01-05-2020,105,2,26,106
Comoros,01-06-2020,197,5,174,303
Comoros,01-07-2020,75,0,130,378
Comoros,01-08-2020,45,0,69,423
Comoros,01-09-2020,56,0,65,479
Comoros,01-10-2020,66,0,34,545
Comoros,01-11-2020,66,0,88,611
Comoros,01-12-2020,212,3,119,823
Comoros,01-01-2021,1903,83,1026,2726
Comoros,01-02-2021,845,51,1583,3571
Comoros,01-03-2021,125,2,211,3696
Comoros,01-04-2021,138,0,149,3834
Comoros,01-05-2021,47,0,45,3881
Comoros,01-06-2021,55,0,46,3936
Comoros,01-07-2021,92,1,100,4028
Comoros,01-08-2021,40,0,8,4068
Comoros,01-09-2021,73,0,0,4141
Comoros,01-10-2021,118,0,0,4259
Comoros,01-11-2021,242,3,0,4501
Comoros,01-12-2021,2014,7,0,6515
Comoros,01-01-2022,1317,4,0,7832
Comoros,01-02-2022,201,0,0,8033
Comoros,01-03-2022,53,0,0,8086
Comoros,01-04-2022,14,0,0,8100
Congo (Brazzaville),01-01-2020,0,0,0,0
Congo (Brazzaville),01-02-2020,0,0,0,0
Congo (Brazzaville),01-03-2020,19,0,0,19
Congo (Brazzaville),01-04-2020,201,9,19,220
Congo (Brazzaville),01-05-2020,391,11,160,611
Congo (Brazzaville),01-06-2020,476,17,277,1087
Congo (Brazzaville),01-07-2020,2113,17,373,3200
Congo (Brazzaville),01-08-2020,779,24,913,3979
Congo (Brazzaville),01-09-2020,1110,42,2145,5089
Congo (Brazzaville),01-10-2020,201,3,0,5290
Congo (Brazzaville),01-11-2020,484,2,1101,5774
Congo (Brazzaville),01-12-2020,1333,14,858,7107
Congo (Brazzaville),01-01-2021,780,9,0,7887
Congo (Brazzaville),01-02-2021,933,11,1173,8820
Congo (Brazzaville),01-03-2021,861,7,1189,9681
Congo (Brazzaville),01-04-2021,997,9,0,10678
Congo (Brazzaville),01-05-2021,980,9,0,11658
Congo (Brazzaville),01-06-2021,938,12,3003,12596
Congo (Brazzaville),01-07-2021,590,13,1210,13186
Congo (Brazzaville),01-08-2021,402,5,0,13588
Congo (Brazzaville),01-09-2021,656,10,0,14244
Congo (Brazzaville),01-10-2021,3079,65,0,17323
Congo (Brazzaville),01-11-2021,1647,96,0,18970
Congo (Brazzaville),01-12-2021,1119,13,0,20089
Congo (Brazzaville),01-01-2022,3616,4,0,23705
Congo (Brazzaville),01-02-2022,315,7,0,24020
Congo (Brazzaville),01-03-2022,51,7,0,24071
Congo (Brazzaville),01-04-2022,8,0,0,24079
Congo (Kinshasa),01-01-2020,0,0,0,0
Congo (Kinshasa),01-02-2020,0,0,0,0
Congo (Kinshasa),01-03-2020,98,8,2,98
Congo (Kinshasa),01-04-2020,474,23,71,572
Congo (Kinshasa),01-05-2020,2498,41,375,3070
Congo (Kinshasa),01-06-2020,3969,98,978,7039
Congo (Kinshasa),01-07-2020,2031,45,5370,9070
Congo (Kinshasa),01-08-2020,1027,43,2337,10097
Congo (Kinshasa),01-09-2020,562,14,1006,10659
Congo (Kinshasa),01-10-2020,647,35,446,11306
Congo (Kinshasa),01-11-2020,1466,26,1000,12772
Congo (Kinshasa),01-12-2020,4886,258,3116,17658
Congo (Kinshasa),01-01-2021,5113,80,330,22771
Congo (Kinshasa),01-02-2021,3142,36,3920,25913
Congo (Kinshasa),01-03-2021,2229,36,6493,28142
Congo (Kinshasa),01-04-2021,1711,23,775,29853
Congo (Kinshasa),01-05-2021,1798,16,1446,31651
Congo (Kinshasa),01-06-2021,9185,142,603,40836
Congo (Kinshasa),01-07-2021,9081,114,1726,49917
Congo (Kinshasa),01-08-2021,4946,21,49,54863
Congo (Kinshasa),01-09-2021,2074,25,0,56937
Congo (Kinshasa),01-10-2021,533,7,0,57470
Congo (Kinshasa),01-11-2021,764,16,0,58234
Congo (Kinshasa),01-12-2021,16559,98,0,74793
Congo (Kinshasa),01-01-2022,10586,73,0,85379
Congo (Kinshasa),01-02-2022,639,57,0,86018
Congo (Kinshasa),01-03-2022,730,2,0,86748
Congo (Kinshasa),01-04-2022,275,0,0,87023
Costa Rica,01-01-2020,0,0,0,0
Costa Rica,01-02-2020,0,0,0,0
Costa Rica,01-03-2020,347,2,4,347
Costa Rica,01-04-2020,372,4,334,719
Costa Rica,01-05-2020,337,4,331,1056
Costa Rica,01-06-2020,2403,6,767,3459
Costa Rica,01-07-2020,14361,134,2968,17820
Costa Rica,01-08-2020,23467,286,11652,41287
Costa Rica,01-09-2020,34473,468,21785,75760
Costa Rica,01-10-2020,34211,481,28878,109971
Costa Rica,01-11-2020,29667,341,20807,139638
Costa Rica,01-12-2020,29683,459,44397,169321
Costa Rica,01-01-2021,23955,419,20029,193276
Costa Rica,01-02-2021,11065,196,25147,204341
Costa Rica,01-03-2021,12423,157,15600,216764
Costa Rica,01-04-2021,34227,274,10310,250991
Costa Rica,01-05-2021,67995,810,40486,318986
Costa Rica,01-06-2021,48952,626,50037,367938
Costa Rica,01-07-2021,38876,363,36107,406814
Costa Rica,01-08-2021,56912,476,5120,463726
Costa Rica,01-09-2021,68459,880,0,532185
Costa Rica,01-10-2021,27513,643,0,559698
Costa Rica,01-11-2021,7141,270,0,566839
Costa Rica,01-12-2021,3717,54,0,570556
Costa Rica,01-01-2022,124309,222,0,694865
Costa Rica,01-02-2022,112063,462,0,806928
Costa Rica,01-03-2022,31609,263,0,838537
Costa Rica,01-04-2022,6355,57,0,844892
Cote d'Ivoire,01-01-2020,0,0,0,0
Cote d'Ivoire,01-02-2020,0,0,0,0
Cote d'Ivoire,01-03-2020,179,1,7,179
Cote d'Ivoire,01-04-2020,1096,13,567,1275
Cote d'Ivoire,01-05-2020,1558,19,861,2833
Cote d'Ivoire,01-06-2020,6666,35,3149,9499
Cote d'Ivoire,01-07-2020,6548,34,7155,16047
Cote d'Ivoire,01-08-2020,2020,15,5271,18067
Cote d'Ivoire,01-09-2020,1657,3,2592,19724
Cote d'Ivoire,01-10-2020,992,6,1074,20716
Cote d'Ivoire,01-11-2020,615,6,599,21331
Cote d'Ivoire,01-12-2020,1193,5,970,22490
Cote d'Ivoire,01-01-2021,5909,17,4073,28399
Cote d'Ivoire,01-02-2021,4355,38,6617,32754
Cote d'Ivoire,01-03-2021,11135,52,8542,43889
Cote d'Ivoire,01-04-2021,2147,42,5272,46036
Cote d'Ivoire,01-05-2021,1256,19,1176,47292
Cote d'Ivoire,01-06-2021,1013,8,1132,48305
Cote d'Ivoire,01-07-2021,1830,16,1427,50135
Cote d'Ivoire,01-08-2021,5534,112,381,55669
Cote d'Ivoire,01-09-2021,4584,183,0,60253
Cote d'Ivoire,01-10-2021,1044,71,0,61297
Cote d'Ivoire,01-11-2021,427,9,0,61724
Cote d'Ivoire,01-12-2021,9280,10,0,71004
